user,item,rating
1754767,CNSC02EN,2.0
917372,DS0321EN,3.0
1223842,DAI101EN,2.0
1527602,ML0151EN,3.0
12,DS0103EN,2.0
921347,ML0101ENv3,3.0
760625,BC0201EN,2.0
1058312,BC0201EN,2.0
512665,DS0101EN,2.0
340271,DS0101EN,2.0
1027097,BC0201EN,2.0
687371,CB0103EN,2.0
965648,CO0301EN,2.0
625699,ST0101EN,2.0
512021,DS0103EN,2.0
766454,CC0101EN,3.0
719553,CB0103EN,2.0
1755852,DAI101EN,2.0
1594490,BC0101EN,3.0
1013907,PY0101EN,3.0
512690,DS0101EN,2.0
380129,BD0101EN,2.0
578651,BD0101EN,3.0
391610,CB0103EN,2.0
1725123,DAI101EN,2.0
124271,TMP0105EN,2.0
1540761,LB0109ENv1,3.0
177647,DS0103EN,2.0
323518,DS0301EN,2.0
875550,CO0101EN,3.0
1825541,CNSC02EN,2.0
33218,ST0101EN,2.0
435080,BD0211EN,2.0
386353,CNSC02EN,2.0
1588240,CNSC02EN,2.0
262937,DV0101EN,3.0
434870,SC0105EN,2.0
1988847,CC0103EN,3.0
1020084,DS0301EN,3.0
721119,CB0103EN,2.0
1785897,ML0115EN,3.0
682320,CB0103EN,2.0
940403,ML0122ENv1,2.0
1660385,ML0101ENv3,3.0
154139,CL0101EN,2.0
741937,DV0101EN,3.0
1565202,PY0101EN,3.0
223676,BD0123EN,3.0
1413502,CNSC02EN,2.0
435075,BD0101EN,2.0
1169618,BC0101EN,3.0
885762,DS0101EN,3.0
190671,BC0201EN,2.0
1536246,RP0101EN,3.0
1210880,BC0101EN,3.0
794434,ML0101EN,3.0
721059,BD0137EN,3.0
610199,BD0111EN,3.0
1770385,DAI101EN,2.0
1843859,CNSC02EN,2.0
1418932,CO0101EN,3.0
1936759,CC0101EN,3.0
1076516,PY0101EN,3.0
1106840,CL0101EN,2.0
1783056,DS0101EN,3.0
1045320,BC0201EN,2.0
1195117,DAI101EN,2.0
1746017,CB0105ENv1,3.0
100638,RP0101EN,2.0
434947,BD0111EN,2.0
781572,CNSC02EN,2.0
1128009,ML0122ENv1,3.0
1140672,BD0101EN,3.0
595780,PA0101EN,3.0
1033201,BC0201EN,2.0
512518,DS0101EN,2.0
1263867,CC0101EN,3.0
707697,DS0103EN,3.0
1071225,ML0101ENv3,3.0
909692,DS0132EN,2.0
493616,CB0103EN,2.0
683889,CB0103EN,2.0
461977,CB0103EN,2.0
1050393,BC0201EN,2.0
61,SC0105EN,2.0
1843868,CNSC02EN,2.0
492062,BD0101EN,3.0
1269656,CL0101EN,3.0
725802,CB0103EN,2.0
1527828,DS0105EN,3.0
753503,BD0211EN,3.0
1580489,DS0101EN,3.0
996180,SC0101EN,3.0
735157,BD0111EN,3.0
685317,CNSC02EN,2.0
1800547,DAI101EN,2.0
435644,ML0115EN,2.0
1072825,BD0141EN,3.0
606790,PY0101EN,3.0
1305385,BC0201EN,3.0
1831202,PY0101EN,3.0
1824884,PY0101EN,3.0
529123,DS0105EN,3.0
1392884,DS0101EN,3.0
726694,DS0101EN,3.0
1549935,DV0101EN,3.0
1676878,CNSC02EN,2.0
502681,DS0101EN,2.0
1050577,CC0150EN,3.0
435749,DS0301EN,2.0
1708450,CNSC02EN,2.0
1444524,DS0103EN,3.0
1051623,BC0201EN,2.0
435061,DB0113EN,2.0
1270933,BD0111EN,3.0
510200,DS0101EN,2.0
1172025,DA0101EN,3.0
1564933,BD0211EN,3.0
39,DJ0101EN,2.0
1255589,CO0401EN,3.0
288994,RP0101EN,3.0
1560098,DB0101EN,3.0
118927,ML0101ENv3,3.0
506378,RP0101EN,2.0
511364,DS0101EN,2.0
693023,CC0201EN,3.0
1004253,BD0221EN,3.0
1809639,DAI101EN,2.0
1630080,PY0101EN,3.0
435432,WA0101EN,2.0
1247476,BC0101EN,3.0
519239,ST0101EN,2.0
777287,CNSC02EN,2.0
775495,BC0101EN,3.0
895465,ML0122EN,2.0
146,ML0103EN,2.0
455725,RP0105EN,3.0
1902352,BC0101EN,3.0
1174846,ML0115EN,3.0
1074551,DS0110EN,2.0
2070912,DS0132EN,2.0
1474331,CO0101EN,3.0
1031407,BD0131EN,3.0
1405202,DA0101EN,3.0
165124,DJ0101EN,3.0
510459,BC0201EN,2.0
708442,PY0101EN,3.0
512380,TMP0105EN,2.0
1722329,ML0115EN,3.0
1073241,CL0101EN,2.0
154610,CB0103EN,2.0
639781,CB0103EN,2.0
946085,ML0122ENv1,2.0
1414874,CNSC02EN,2.0
768975,DS0101EN,3.0
525778,BD0211EN,3.0
707860,CB0103EN,2.0
1864744,BC0201EN,3.0
1669666,CO0301EN,3.0
1058431,PA0101EN,2.0
2095894,DS0132EN,2.0
975302,SW0101EN,3.0
435385,BD0101EN,2.0
708655,RP0101EN,3.0
1267168,DS0110EN,2.0
260382,BD0111EN,3.0
335722,CB0103EN,2.0
515710,BD0143EN,3.0
2062291,CC0101EN,3.0
1326806,DS0301EN,3.0
1690124,CNSC02EN,2.0
486273,DS0103EN,3.0
1105780,CL0101EN,2.0
1168479,CNSC02EN,2.0
1059146,DV0101EN,3.0
685905,ML0115EN,3.0
719363,CB0103EN,2.0
1314811,PY0101EN,3.0
435734,BD0101EN,2.0
947719,CNSC02EN,2.0
617197,DS0101EN,3.0
1105864,CL0101EN,2.0
639831,DS0103EN,3.0
907643,ML0122ENv1,2.0
1741276,CNSC02EN,2.0
272028,ST0101EN,2.0
1648829,DS0101EN,3.0
1306666,DS0110EN,3.0
1934914,CNSC02EN,2.0
1568983,CC0101EN,3.0
165324,DS0103EN,3.0
1078286,CNSC02EN,2.0
1276208,AI0111EN,3.0
434790,RP0105EN,2.0
1583287,CNSC02EN,2.0
455940,ML0122ENv1,2.0
1030097,BC0201EN,2.0
1261320,CNSC02EN,2.0
1709354,DAI101EN,2.0
419121,BD0151EN,2.0
1213749,CNSC02EN,2.0
1539757,SC0105EN,3.0
1701435,CNSC02EN,2.0
1136700,CC0101EN,3.0
1821344,DA0101EN,3.0
1353924,DS0105EN,3.0
1745039,CNSC02EN,2.0
755374,BC0201EN,2.0
1055118,BC0201EN,2.0
685753,CB0103EN,2.0
565043,DS0101EN,3.0
16951,RP0101EN,3.0
1353284,PY0101EN,3.0
711113,CB0103EN,2.0
1394623,ML0101ENv3,3.0
268112,ML0122EN,2.0
1770571,DV0101EN,3.0
512735,DS0101EN,2.0
899011,BD0211EN,3.0
1967484,CNSC02EN,2.0
1357626,DS0101EN,3.0
1448790,CO0201EN,3.0
771314,BD0101EN,3.0
928021,DS0103EN,3.0
1286478,DV0101EN,3.0
1291244,DAI101EN,2.0
1937138,CB0101EN,3.0
723177,CB0103EN,2.0
1708278,CNSC02EN,2.0
1675759,PY0101EN,3.0
362007,BD0101EN,2.0
1485137,PY0101EN,3.0
394582,CB0103EN,2.0
1816731,DS0201EN,2.0
510953,DS0101EN,2.0
512738,DS0101EN,2.0
355507,DS0101EN,2.0
992171,ML0120ENv2,3.0
2057931,BC0101EN,3.0
881274,DV0101EN,3.0
486299,TMP0105EN,2.0
1365784,ST0101EN,3.0
1649529,ML0120ENv2,3.0
511154,DS0101EN,2.0
695168,BD0101EN,3.0
1083431,CL0101EN,2.0
1626864,CNSC02EN,2.0
677124,CB0103EN,2.0
745671,CNSC02EN,2.0
435182,DS0321EN,2.0
716722,DS0301EN,3.0
878612,CO0301EN,3.0
970036,ML0115EN,3.0
879824,ML0122EN,2.0
1068059,RP0103EN,3.0
794352,CC0101EN,3.0
1015146,DB0151EN,3.0
2035046,DB0151EN,3.0
689930,CB0103EN,2.0
948094,ML0122ENv1,2.0
978155,CL0101EN,2.0
674233,WA0101EN,3.0
887680,SC0101EN,3.0
206962,BD0211EN,2.0
1948197,CNSC02EN,2.0
511579,DS0101EN,2.0
1312821,ML0120ENv2,3.0
1050776,BC0201EN,2.0
545490,BD0101EN,3.0
728760,ML0103EN,3.0
1154251,DW0101EN,3.0
1914991,LB0105ENv1,3.0
941716,CNSC02EN,2.0
423727,BD0111EN,2.0
1396190,BC0101EN,3.0
1396003,CO0301EN,3.0
1160256,CO0101EN,3.0
899794,BD0211EN,3.0
961488,BD0121EN,3.0
1766722,CNSC02EN,2.0
1105900,CL0101EN,2.0
125,DS0321EN,2.0
1552984,CNSC02EN,2.0
1205415,CNSC02EN,2.0
275316,CB0103EN,2.0
1228885,BD0141EN,3.0
1045473,SC0101EN,3.0
617395,ML0151EN,2.0
1648511,CNSC02EN,2.0
1022021,SC0103EN,3.0
85625,BD0133EN,3.0
994953,BC0201EN,2.0
1871837,DB0101EN,3.0
553380,ML0101EN,2.0
1282559,DS0110EN,2.0
83447,BD0135EN,2.0
371848,DS0105EN,3.0
1805891,DAI101EN,2.0
1106989,SC0101EN,3.0
4,TMP0105EN,2.0
384669,DS0101EN,2.0
435490,BD0211EN,2.0
705957,BC0201EN,2.0
1946041,DS0101EN,3.0
951425,DV0101EN,3.0
419414,ML0101ENv3,3.0
1027317,ML0103EN,3.0
645937,DS0321EN,3.0
981549,DS0105EN,3.0
1816850,DS0201EN,2.0
667298,BD0123EN,3.0
923024,DS0103EN,3.0
729267,ML0122ENv1,2.0
719692,CB0103EN,2.0
537025,BD0101EN,3.0
1331713,BD0101EN,3.0
785482,ML0122EN,2.0
435490,BD0111EN,2.0
1105986,CL0101EN,2.0
517181,DAI101EN,2.0
1615110,CO0201EN,3.0
702914,ST0101EN,3.0
510147,DS0101EN,2.0
1060826,CNSC02EN,2.0
1126425,PY0101EN,3.0
1802663,DA0101EN,3.0
889574,CNSC02EN,2.0
686740,ST0101EN,2.0
458645,BD0121EN,3.0
1478678,CC0101EN,3.0
1549908,DV0101EN,3.0
689240,CB0103EN,2.0
2090629,DS0132EN,2.0
511681,BD0211EN,3.0
1163724,BD0115EN,3.0
451502,DA0101EN,3.0
913026,BC0101EN,3.0
904642,ML0122ENv1,2.0
1404208,PY0101EN,3.0
435333,PA0101EN,2.0
2069689,CNSC02EN,2.0
1030981,BC0201EN,2.0
1595124,DS0132EN,2.0
930204,BC0101EN,3.0
770867,CO0201EN,3.0
919500,BD0131EN,3.0
759841,WA0101EN,3.0
1442758,DB0101EN,3.0
717761,BD0115EN,3.0
674212,DS0105EN,3.0
512080,RP0101EN,2.0
752710,ML0120ENv2,3.0
1823670,PY0101EN,3.0
1599990,CNSC02EN,2.0
725408,CB0103EN,2.0
322998,CB0103EN,2.0
1984750,CC0201EN,3.0
1233956,PY0101EN,3.0
554022,ML0101EN,2.0
306227,DS0301EN,3.0
510766,DS0101EN,2.0
961554,ML0115EN,3.0
1217553,CNSC02EN,2.0
1122327,CC0201EN,3.0
511241,DS0101EN,2.0
1074167,BD0101EN,3.0
635515,SC0105EN,3.0
1821329,DV0151EN,3.0
1394229,BD0131EN,3.0
2099543,CNSC02EN,2.0
721104,BD0137EN,3.0
1596120,ML0115EN,3.0
1586793,ST0101EN,3.0
688510,WA0101EN,3.0
1707341,CC0103EN,3.0
1263255,BD0101EN,3.0
964649,ST0101EN,3.0
763149,ML0122EN,2.0
23,BD0211EN,2.0
1259259,ML0101ENv3,3.0
1793366,DAI101EN,2.0
1403934,CNSC02EN,2.0
718941,DS0101EN,3.0
1049132,BC0201EN,2.0
1445663,DE0205EN,3.0
1982131,CC0150EN,3.0
510786,RP0101EN,2.0
421575,BD0143EN,3.0
182509,BD0211EN,3.0
559367,CB0103EN,2.0
1308749,BD0101EN,3.0
548461,ML0122ENv1,2.0
1749777,CNSC02EN,2.0
64669,BC0201EN,2.0
1063373,BD0101EN,3.0
682203,BD0101EN,3.0
1025776,OS0101EN,2.0
524706,CB0103EN,2.0
1766453,CNSC02EN,2.0
1388421,CC0101EN,3.0
644418,DAI101EN,2.0
1442423,ST0101EN,3.0
1448907,DS0321EN,3.0
767999,BD0141EN,3.0
1737329,DAI101EN,2.0
935546,ML0122ENv1,2.0
1324570,BD0115EN,3.0
1529184,ML0103EN,3.0
1095010,CNSC02EN,2.0
1057911,BC0201EN,2.0
923762,ML0122ENv1,2.0
151817,PY0101EN,3.0
629237,BD0111EN,3.0
958416,ML0103EN,3.0
948881,ML0122ENv1,2.0
1339705,DB0101EN,3.0
1105764,CL0101EN,2.0
116,PY0101EN,2.0
667353,ML0122ENv1,2.0
556288,ML0115EN,3.0
1682309,CNSC02EN,2.0
721508,CB0103EN,2.0
1231591,CC0201EN,3.0
1971359,DV0101EN,3.0
186875,DS0101EN,2.0
1017224,CC0201EN,3.0
537938,ML0122ENv1,2.0
411312,ST0101EN,3.0
669104,PY0101EN,3.0
1703273,DS0101EN,3.0
1791126,DS0105EN,3.0
1404632,BD0211EN,3.0
1858250,CC0103EN,3.0
917952,CL0101EN,2.0
241655,ML0122ENv1,2.0
1190903,BD0212EN,3.0
404565,DAI101EN,2.0
1279664,CO0301EN,3.0
671090,DS0101EN,3.0
262084,ML0122EN,2.0
879092,ML0122EN,2.0
726237,DS0105EN,2.0
1015815,PY0101EN,3.0
101628,ST0101EN,2.0
477710,TMP0105EN,2.0
1647085,BD0111EN,3.0
1639742,PY0101EN,3.0
304465,DS0301EN,2.0
1575105,BD0111EN,3.0
543757,DS0101EN,3.0
683939,CB0103EN,2.0
431554,BD0211EN,2.0
1390150,SC0105EN,2.0
1056085,DA0101EN,3.0
686093,DS0101EN,3.0
1179959,DS0301EN,3.0
1537238,AI0111EN,3.0
1772068,CNSC02EN,2.0
1804829,ST0101EN,3.0
1545079,DV0151EN,3.0
921195,ML0122ENv1,2.0
780817,DS0105EN,3.0
512595,DS0101EN,2.0
907384,BD0101EN,3.0
434972,DB0101EN,2.0
339276,TMP0106,2.0
1535513,DA0101EN,3.0
1091318,CO0101EN,3.0
935719,ML0122ENv1,2.0
166699,ML0115EN,2.0
1718304,CNSC02EN,2.0
708655,ML0151EN,2.0
28895,BC0201EN,2.0
1919920,DV0101EN,3.0
746163,EE0101EN,3.0
2046849,CNSC02EN,2.0
703948,PY0101EN,3.0
366627,CB0103EN,2.0
1095049,BD0211EN,3.0
756638,DS0103EN,3.0
1655089,CNSC02EN,2.0
1416195,CNSC02EN,2.0
490636,BD0101EN,3.0
1043977,BC0201EN,2.0
711497,CB0103EN,2.0
1295583,DA0101EN,3.0
512478,DS0103EN,2.0
536339,ML0101EN,3.0
1384964,DV0101EN,3.0
552104,ML0101EN,2.0
218617,CB0103EN,2.0
1404357,BD0141EN,3.0
511652,DS0101EN,2.0
936391,WA0101EN,3.0
740420,BD0111EN,2.0
1335598,BD0111EN,3.0
589767,CNSC02EN,2.0
1237599,DAI101EN,2.0
1107124,CL0101EN,2.0
435672,BD0111EN,2.0
1770127,DAI101EN,2.0
1057972,BC0201EN,2.0
964405,BD0101EN,3.0
464496,BD0223EN,3.0
639271,TA0105,3.0
726023,BD0115EN,3.0
2097481,DA0101EN,3.0
1655112,DA0101EN,3.0
1987731,CNSC02EN,2.0
1200554,ML0115EN,3.0
1354761,BD0211EN,3.0
1106006,CL0101EN,2.0
1051003,BC0201EN,2.0
1522695,BC0202EN,3.0
505312,PA0103EN,2.0
917372,CB0105ENv1,3.0
435728,DS0103EN,2.0
1032604,BC0201EN,2.0
586657,ML0103EN,3.0
1054925,BC0201EN,2.0
408901,DS0301EN,2.0
1625352,PY0101EN,3.0
732914,BD0111EN,3.0
1582320,CB0103EN,3.0
1479651,TA0105EN,3.0
1287092,DV0101EN,3.0
1792868,CNSC02EN,2.0
565446,RP0101EN,3.0
908707,ML0122ENv1,2.0
1591422,DAI101EN,2.0
2027624,DS0101EN,3.0
1031311,BC0201EN,2.0
393058,BD0111EN,2.0
1189252,BD0101EN,3.0
904054,BD0143EN,3.0
1000267,BC0201EN,2.0
1840303,ML0115EN,3.0
1053962,BC0201EN,2.0
1133928,CO0201EN,3.0
502716,TMP0105EN,2.0
352985,BC0201EN,2.0
412162,ML0101EN,2.0
1100282,DV0151EN,3.0
1947098,DB0101EN,3.0
548829,ML0111EN,3.0
1807504,CNSC02EN,2.0
1553769,ML0103EN,3.0
1779237,DS0301EN,3.0
7359,BC0201EN,2.0
621112,DS0103EN,3.0
1045421,CO0301EN,3.0
1504792,DS0301EN,3.0
512868,DS0101EN,2.0
782813,PY0101EN,3.0
431554,BD0111EN,2.0
2009086,DS0132EN,2.0
1286063,ML0111EN,3.0
1916509,CC0101EN,3.0
1045938,ML0101ENv3,3.0
714282,CB0103EN,2.0
648786,ML0122ENv1,2.0
1399725,BD0221EN,3.0
692668,ML0201EN,3.0
28,WA0103EN,2.0
509292,DV0101EN,3.0
1285982,DV0101EN,3.0
1380538,ML0101ENv3,3.0
896963,DB0101EN,3.0
1598747,ML0115EN,3.0
695222,CB0103EN,2.0
901825,BD0115EN,3.0
714999,CB0103EN,2.0
1741464,DS0103EN,3.0
915926,DS0105EN,3.0
1048561,DA0101EN,3.0
1315723,ML0101ENv3,3.0
1525198,CNSC02EN,2.0
1054879,BC0201EN,2.0
61747,ML0101EN,3.0
1896822,DE0205EN,3.0
796039,PY0101EN,3.0
1120491,TMP0105EN,3.0
1311961,CC0101EN,3.0
732082,DS0105EN,3.0
1395142,DV0151EN,3.0
1410098,TA0105EN,3.0
354457,CB0103EN,2.0
710134,CB0103EN,2.0
1755804,DAI101EN,2.0
489952,CNSC02EN,2.0
414315,ML0109EN,2.0
445486,ML0120ENv2,3.0
950114,CNSC02EN,2.0
1050922,BC0101EN,3.0
1410965,BD0212EN,3.0
1278505,RP0101EN,3.0
1675657,DS0101EN,3.0
531346,DB0151EN,3.0
1687908,CNSC02EN,2.0
716991,CB0103EN,2.0
981894,ML0122ENv1,2.0
1052084,PY0101EN,3.0
510056,DS0101EN,2.0
930204,DS0103EN,3.0
1585287,CNSC02EN,2.0
538306,PY0101EN,3.0
681205,CB0103EN,2.0
778634,CC0103EN,3.0
500145,DS0101EN,2.0
1594953,DS0321EN,3.0
1754266,BC0101EN,3.0
1328433,ML0201EN,3.0
544477,DS0101EN,3.0
1173876,PY0101EN,3.0
1735336,ML0120ENv3,3.0
345793,BD0145EN,3.0
1832234,ML0101ENv3,3.0
555708,BD0133EN,2.0
771461,ML0115EN,3.0
1060313,BC0201EN,2.0
435616,BD0101EN,2.0
1766985,DAI101EN,2.0
435540,ST0101EN,2.0
1704476,CNSC02EN,2.0
882804,PY0101EN,3.0
890323,ML0122EN,2.0
727115,DS0105EN,3.0
398912,ML0122EN,2.0
1725489,DS0101EN,3.0
1145736,DS0103EN,3.0
1794965,DAI101EN,2.0
954233,BC0201EN,2.0
1352532,BD0141EN,3.0
1108580,CNSC02EN,2.0
1083003,PY0101EN,3.0
717016,CB0103EN,2.0
1190897,RP0105EN,3.0
1049317,BD0101EN,3.0
1685464,DAI101EN,2.0
1768565,DAI101EN,2.0
1032997,BC0201EN,2.0
992381,BD0101EN,3.0
435669,BD0131EN,2.0
2,DP0101EN,3.0
1052200,BC0201EN,2.0
942261,CC0103EN,3.0
1453530,ML0115EN,3.0
2059692,CNSC02EN,2.0
1785555,DS0105EN,3.0
1027492,DA0101EN,3.0
1013735,PY0101EN,3.0
957547,DV0101EN,3.0
257869,BD0101EN,2.0
490869,TMP0106,2.0
712887,CB0103EN,2.0
1644038,PY0101EN,3.0
695179,ST0101EN,3.0
917573,BC0101EN,3.0
2085280,DB0101EN,3.0
501439,DS0101EN,2.0
199357,ML0101EN,2.0
718546,BD0111EN,3.0
2033559,DS0105EN,3.0
597666,BC0101EN,3.0
1639717,CC0101EN,3.0
434991,BD0212EN,2.0
1693929,CNSC02EN,2.0
1137270,CC0103EN,3.0
166699,ML0109EN,2.0
420997,ML0101EN,3.0
1789529,DAI101EN,2.0
1481065,DS0103EN,3.0
1031831,BC0201EN,2.0
1014408,BC0201EN,2.0
295611,SC0103EN,3.0
627300,DS0103EN,3.0
308499,CB0103EN,2.0
1393814,PY0101EN,3.0
635248,ML0122ENv1,2.0
316469,CB0103EN,2.0
342624,BC0101EN,3.0
1200072,BD0111EN,3.0
1366881,DA0101EN,3.0
976060,DS0110EN,2.0
627202,DS0301EN,3.0
1051059,BD0111EN,3.0
496566,CNSC02EN,2.0
1056377,DB0101EN,3.0
476112,BD0101EN,3.0
435844,WA0101EN,2.0
682652,DS0103EN,3.0
496846,WA0101EN,3.0
1677066,DAI101EN,2.0
1062761,DS0321EN,3.0
365316,DS0101EN,2.0
1057766,BC0201EN,2.0
1463463,CO0401EN,3.0
1023458,RP0101EN,3.0
2084723,DS0132EN,2.0
600575,DV0101EN,2.0
435593,BD0111EN,2.0
899838,RP0101EN,3.0
569853,CB0103EN,2.0
398603,CB0103EN,2.0
1518631,BD0141EN,3.0
2101370,CNSC02EN,2.0
979379,BD0101EN,3.0
1494477,SW0101EN,3.0
2058581,ML0122ENv3,3.0
1425755,CNSC02EN,2.0
435128,BD0151EN,2.0
401651,ML0122ENv1,2.0
435005,WA0101EN,2.0
626732,DA0101EN,3.0
1402120,CNSC02EN,2.0
788763,BC0201EN,2.0
900030,BC0201EN,2.0
1773434,CNSC02EN,2.0
912127,BC0201EN,2.0
360448,BD0101EN,2.0
1066838,CC0201EN,3.0
1272956,DA0101EN,3.0
941586,ML0122ENv1,2.0
764935,BD0111EN,3.0
1213477,RAVSCTEST1,2.0
898159,ML0122EN,2.0
1227949,CO0201EN,3.0
1674460,CNSC02EN,2.0
755144,ML0115EN,3.0
1633140,BD0101EN,3.0
876940,PY0101EN,3.0
1036640,BC0201EN,2.0
969449,ML0122ENv1,2.0
370932,DS0110EN,2.0
1644523,HCC104EN,3.0
795307,RP0101EN,3.0
505342,DS0101EN,2.0
1056136,BC0201EN,2.0
120,SC0105EN,2.0
1335275,CC0101EN,3.0
1251998,CO0101EN,3.0
1553594,DAI101EN,2.0
1041446,BC0201EN,2.0
1049285,BC0201EN,2.0
1027156,ML0122ENv1,2.0
511999,DS0103EN,2.0
1534103,CO0101EN,3.0
511057,RP0101EN,3.0
1818925,DS0201EN,2.0
1049634,ML0101ENv3,3.0
1273639,CL0101EN,3.0
510671,DS0101EN,2.0
585487,WA0101EN,3.0
1782415,PY0101EN,3.0
5,RP0101EN,2.0
916673,DV0101EN,3.0
69124,BD0212EN,3.0
611486,BD0211EN,3.0
478527,CB0103EN,2.0
2093987,CNSC02EN,2.0
435492,BD0211EN,2.0
241625,CB0103EN,2.0
1850652,RP0101EN,3.0
435157,BD0101EN,2.0
1362800,BC0101EN,3.0
1117666,ML0122ENv1,2.0
1589865,DS0103EN,3.0
877056,DS0101EN,3.0
1808143,DAI101EN,2.0
1784447,BC0101EN,3.0
907421,CL0101EN,2.0
1078494,SW0101EN,3.0
500529,ML0122ENv1,2.0
151817,SC0103EN,3.0
1634379,CNSC02EN,2.0
1749361,CNSC02EN,2.0
1374119,DS0101EN,3.0
1481714,DS0301EN,3.0
103234,BD0111EN,2.0
1138499,CB0103EN,3.0
1493228,RP0101EN,3.0
594916,PY0101EN,3.0
421105,DS0101EN,3.0
1858014,BD0101EN,3.0
762673,DS0103EN,3.0
1483615,DS0101EN,3.0
996770,CC0201EN,3.0
1730382,CNSC02EN,2.0
380749,CB0103EN,2.0
1917396,PY0101EN,3.0
332842,CB0103EN,2.0
460799,ML0103EN,3.0
731229,DV0101EN,3.0
1030417,BC0101EN,3.0
1080688,CO0201EN,3.0
1551834,CO0301EN,3.0
435160,DS0321EN,2.0
510986,DS0101EN,2.0
117876,ST0101EN,2.0
1438131,CC0103EN,3.0
510325,DS0101EN,2.0
718533,CB0103EN,2.0
712860,CB0103EN,2.0
1747783,CNSC02EN,2.0
301173,CB0103EN,2.0
1050507,CL0101EN,3.0
999839,ML0115EN,3.0
1106871,CL0101EN,2.0
1336152,CNSC02EN,2.0
1660435,CNSC02EN,2.0
1290676,BD0123EN,3.0
1247955,DS0105EN,3.0
660425,CC0101EN,3.0
1106490,CL0101EN,2.0
1182220,RP0101EN,3.0
459415,ML0120ENv2,3.0
1135828,CO0201EN,3.0
456340,BD0211EN,3.0
720226,CB0103EN,2.0
523993,ML0122ENv1,2.0
512874,DS0101EN,2.0
1889567,BD0211EN,3.0
675638,CB0103EN,2.0
315155,CB0103EN,2.0
1210648,DB0101EN,3.0
434858,BD0111EN,2.0
538811,DS0101EN,3.0
2075121,PY0101EN,3.0
687233,ST0101EN,2.0
511076,DS0103EN,2.0
60,ML0103EN,2.0
1667706,CC0250EN,3.0
721990,CB0103EN,2.0
5555,BD0151EN,2.0
685240,CB0103EN,2.0
1106476,CL0101EN,2.0
1407942,DAI101EN,2.0
1837070,ML0101ENv3,3.0
1560923,CO0201EN,3.0
698347,SC0105EN,3.0
602679,ML0122ENv1,2.0
912373,ML0122ENv1,2.0
457741,DS0101EN,3.0
1658273,BC0101EN,3.0
692828,CB0103EN,2.0
703079,CB0103EN,2.0
1062656,ML0101ENv3,3.0
1200150,BD0111EN,3.0
902350,DS0101EN,3.0
1138036,BC0202EN,3.0
78644,DS0101EN,2.0
211683,BD0101EN,2.0
1226879,RP0101EN,3.0
777246,ML0115EN,3.0
512382,DS0101EN,2.0
768284,DS0105EN,3.0
1045788,BC0201EN,2.0
1948719,CNSC02EN,2.0
1713747,CNSC02EN,2.0
912639,ML0122ENv1,2.0
507291,DS0101EN,3.0
1234599,TA0105EN,3.0
1201517,CC0150EN,3.0
786387,DS0103EN,3.0
877403,ML0101EN,3.0
1545053,ML0115EN,3.0
88421,CB0103EN,2.0
712250,CB0103EN,2.0
511379,TA0105,2.0
1106612,CL0101EN,2.0
935411,ML0122ENv1,2.0
426219,DS0301EN,2.0
4,WA0101EN,2.0
1109665,BD0133EN,3.0
349873,SC0101EN,3.0
1049745,BC0201EN,2.0
600280,RP0103,3.0
1576118,RP0101EN,3.0
1395227,BD0115EN,3.0
1107379,CL0101EN,2.0
1641910,CNSC02EN,2.0
1685653,IT0101EN,3.0
625985,ML0122EN,2.0
477396,ML0101EN,2.0
406940,ST0101EN,2.0
1936759,CO0301EN,3.0
1005193,LB0101ENv1,3.0
502822,DS0101EN,2.0
686121,ST0101EN,2.0
1573045,ML0101ENv3,3.0
2008365,CNSC02EN,2.0
718603,TA0105,3.0
948331,ML0122ENv1,2.0
717958,PA0101EN,2.0
1022038,RP0105EN,3.0
1381340,CNSC02EN,2.0
678019,ML0109EN,3.0
1263263,BD0111EN,3.0
1373484,CO0101EN,3.0
1671442,DAI101EN,2.0
660786,CB0103EN,2.0
1666810,DS0132EN,2.0
777646,BC0101EN,3.0
1285815,ML0101ENv3,3.0
1161894,BD0111EN,3.0
1623075,PY0101EN,3.0
919003,DA0101EN,3.0
478806,BD0212EN,3.0
949870,BD0111EN,3.0
336362,ML0101EN,2.0
1871045,RP0101EN,3.0
1400936,ML0115EN,3.0
977637,ML0122ENv1,2.0
2057622,ML0103EN,3.0
1549032,BD0111EN,3.0
1055817,BC0201EN,2.0
359976,ST0101EN,2.0
1471244,BD0115EN,3.0
724038,CB0103EN,2.0
510815,DS0101EN,2.0
433804,CB0103EN,2.0
709659,BD0101EN,3.0
1786554,CO0101EN,3.0
2012091,CC0101EN,3.0
1457642,ML0115EN,3.0
1236880,CB0103EN,3.0
1428309,DAI101EN,2.0
1485901,BC0101EN,3.0
434797,BD0101EN,2.0
1255114,BC0101EN,3.0
390004,ML0101EN,2.0
1275505,DS0110EN,2.0
596957,ML0122ENv1,2.0
1474454,DV0101EN,3.0
378419,DS0101EN,2.0
716569,CL0101EN,2.0
435061,BD0151EN,2.0
1545114,RP0101EN,3.0
31054,DB0101EN,2.0
1542763,DB0101EN,3.0
1199490,BC0202EN,3.0
716957,CB0103EN,2.0
1339947,DS0101EN,3.0
907248,ML0122ENv1,2.0
928161,ML0122ENv1,2.0
1352222,ML0120ENv2,3.0
1027602,CC0201EN,3.0
637597,PY0101EN,3.0
703936,DAI101EN,2.0
607938,DA0101EN,3.0
1116362,BD0101EN,3.0
